"regulatoryGene"	"targetGene"	"weight"
"ENSG00000197099"	"ENSG00000258949"	3.90551323069003e-05
"ENSG00000181085"	"ENSG00000164309"	3.84005681726709e-05
"ENSG00000105357"	"ENSG00000253347"	3.83959203971987e-05
"ENSG00000253347"	"ENSG00000249853"	3.80043548116531e-05
"ENSG00000274370"	"ENSG00000172568"	3.71744531700182e-05
"ENSG00000258949"	"ENSG00000164176"	3.71526654303853e-05
"ENSG00000151779"	"ENSG00000253347"	3.68514394850331e-05
"ENSG00000274370"	"ENSG00000176716"	3.65334148833047e-05
"ENSG00000238113"	"ENSG00000262543"	3.60731679721749e-05
"ENSG00000174279"	"ENSG00000109846"	3.60029832740658e-05
"ENSG00000181085"	"ENSG00000172568"	3.59539560581587e-05
"ENSG00000235436"	"ENSG00000237857"	3.5715934577619e-05
"ENSG00000274383"	"ENSG00000261888"	3.51707671538874e-05
"ENSG00000139292"	"ENSG00000261888"	3.45393327739867e-05
"ENSG00000262543"	"ENSG00000249853"	3.45058742551616e-05
"ENSG00000249853"	"ENSG00000182575"	3.43407258512177e-05
"ENSG00000137868"	"ENSG00000280727"	3.42583968516522e-05
"ENSG00000164099"	"ENSG00000150991"	3.41393784876084e-05
"ENSG00000223403"	"ENSG00000225527"	3.40482768788597e-05
"ENSG00000237857"	"ENSG00000181085"	3.32288757801293e-05
"ENSG00000164309"	"ENSG00000238113"	3.21784721839355e-05
"ENSG00000106536"	"ENSG00000223403"	3.2134778336078e-05
"ENSG00000139211"	"ENSG00000177551"	3.20452160458714e-05
"ENSG00000237857"	"ENSG00000174279"	3.18708401854078e-05
"ENSG00000181085"	"ENSG00000105357"	3.15579346185761e-05
"ENSG00000254656"	"ENSG00000164099"	3.09990432662573e-05
"ENSG00000198785"	"ENSG00000150991"	3.08369591284062e-05
"ENSG00000137868"	"ENSG00000269867"	3.07346170833926e-05
"ENSG00000181085"	"ENSG00000182575"	2.98351472600227e-05
"ENSG00000105357"	"ENSG00000148795"	2.96754295563471e-05
"ENSG00000275993"	"ENSG00000237857"	2.9651236476589e-05
"ENSG00000258949"	"ENSG00000235436"	2.94407299666687e-05
"ENSG00000262543"	"ENSG00000137868"	2.9230309175817e-05
"ENSG00000225527"	"ENSG00000274370"	2.9161364391717e-05
"ENSG00000160808"	"ENSG00000253347"	2.82710005300684e-05
"ENSG00000105357"	"ENSG00000164176"	2.77224057213739e-05
"ENSG00000150991"	"ENSG00000164176"	2.76168449774278e-05
"ENSG00000164099"	"ENSG00000198785"	2.75218998468099e-05
"ENSG00000253347"	"ENSG00000164309"	2.63152995861653e-05
"ENSG00000105357"	"ENSG00000139292"	2.62050774409118e-05
"ENSG00000105357"	"ENSG00000258949"	2.57977733541953e-05
"ENSG00000106536"	"ENSG00000182575"	2.56002796959069e-05
"ENSG00000177551"	"ENSG00000181085"	2.55465542649536e-05
"ENSG00000274383"	"ENSG00000274370"	2.5343465688239e-05
"ENSG00000137868"	"ENSG00000105357"	2.51016439667796e-05
"ENSG00000181085"	"ENSG00000150991"	2.48872600270531e-05
"ENSG00000164309"	"ENSG00000177551"	2.48240247596565e-05
"ENSG00000238113"	"ENSG00000128710"	2.46957403056649e-05
"ENSG00000148795"	"ENSG00000261888"	2.46314428010144e-05
"ENSG00000261888"	"ENSG00000160808"	2.4130586996556e-05
"ENSG00000176716"	"ENSG00000198739"	2.4031918020663e-05
"ENSG00000151779"	"ENSG00000262543"	2.37260372692662e-05
"ENSG00000249853"	"ENSG00000197099"	2.36164070793185e-05
"ENSG00000181085"	"ENSG00000258949"	2.36054644295293e-05
"ENSG00000249853"	"ENSG00000225527"	2.30086790658336e-05
"ENSG00000197099"	"ENSG00000198739"	2.29001976537773e-05
"ENSG00000176716"	"ENSG00000181085"	2.27339593226238e-05
"ENSG00000274383"	"ENSG00000109846"	2.25925494893389e-05
"ENSG00000177551"	"ENSG00000182575"	2.24306546873141e-05
"ENSG00000262543"	"ENSG00000198739"	2.23339876731518e-05
"ENSG00000223403"	"ENSG00000164099"	2.18565121998885e-05
"ENSG00000139292"	"ENSG00000225527"	2.18025351089942e-05
"ENSG00000139292"	"ENSG00000105357"	2.16366227139846e-05
"ENSG00000174279"	"ENSG00000150991"	2.16334148407271e-05
"ENSG00000105357"	"ENSG00000275993"	2.16232752983981e-05
"ENSG00000128710"	"ENSG00000237857"	2.1400367675517e-05
"ENSG00000176716"	"ENSG00000174279"	2.12248064261261e-05
"ENSG00000197099"	"ENSG00000105357"	2.11678097061292e-05
"ENSG00000168298"	"ENSG00000164176"	2.08761023890041e-05
"ENSG00000275993"	"ENSG00000164309"	2.03335164156859e-05
"ENSG00000237857"	"ENSG00000274383"	2.02731736104076e-05
"ENSG00000198785"	"ENSG00000177551"	1.97475271622656e-05
"ENSG00000280727"	"ENSG00000258949"	1.94093634378488e-05
"ENSG00000262543"	"ENSG00000238113"	1.86405627011628e-05
"ENSG00000182575"	"ENSG00000176716"	1.83234547399442e-05
"ENSG00000238113"	"ENSG00000168298"	1.82287289244621e-05
"ENSG00000275993"	"ENSG00000280727"	1.81732885207108e-05
"ENSG00000139292"	"ENSG00000172568"	1.81057133225643e-05
"ENSG00000258949"	"ENSG00000150991"	1.78945824600675e-05
"ENSG00000197099"	"ENSG00000150991"	1.74370723984633e-05
"ENSG00000164309"	"ENSG00000258949"	1.74281070012293e-05
"ENSG00000181085"	"ENSG00000128710"	1.71567042229066e-05
"ENSG00000174279"	"ENSG00000238113"	1.71470218863972e-05
"ENSG00000275993"	"ENSG00000164176"	1.71435540808495e-05
"ENSG00000177551"	"ENSG00000280727"	1.71196531065257e-05
"ENSG00000223403"	"ENSG00000128710"	1.70801995452603e-05
"ENSG00000274383"	"ENSG00000235436"	1.63637677462136e-05
"ENSG00000172568"	"ENSG00000258949"	1.63373487549876e-05
"ENSG00000274370"	"ENSG00000269867"	1.61563872972692e-05
"ENSG00000182575"	"ENSG00000198785"	1.61217474985886e-05
"ENSG00000223403"	"ENSG00000172568"	1.59031297451961e-05
"ENSG00000150991"	"ENSG00000164099"	1.57604411296982e-05
"ENSG00000274383"	"ENSG00000139292"	1.57379863374023e-05
"ENSG00000151779"	"ENSG00000172568"	1.56611959481535e-05
"ENSG00000137868"	"ENSG00000253347"	1.55475751847884e-05
"ENSG00000109846"	"ENSG00000128710"	1.54934603282057e-05
"ENSG00000150991"	"ENSG00000177551"	1.5333376615965e-05
"ENSG00000106536"	"ENSG00000148795"	1.51315875857774e-05
"ENSG00000261888"	"ENSG00000254656"	1.50874000638556e-05
"ENSG00000137868"	"ENSG00000262543"	1.46025329088666e-05
"ENSG00000109846"	"ENSG00000237857"	1.45870304641248e-05
"ENSG00000254656"	"ENSG00000151779"	1.44925194906984e-05
"ENSG00000106536"	"ENSG00000168298"	1.44301610387212e-05
"ENSG00000269867"	"ENSG00000197099"	1.42542736955231e-05
"ENSG00000182575"	"ENSG00000174279"	1.42115675993088e-05
"ENSG00000164309"	"ENSG00000269867"	1.39231223865697e-05
"ENSG00000197099"	"ENSG00000139211"	1.38585537366266e-05
"ENSG00000176716"	"ENSG00000269867"	1.37972877688478e-05
"ENSG00000106536"	"ENSG00000172568"	1.37881288001438e-05
"ENSG00000148795"	"ENSG00000181085"	1.34142992202725e-05
"ENSG00000164176"	"ENSG00000182575"	1.33813533240614e-05
"ENSG00000109846"	"ENSG00000238113"	1.30124596196328e-05
"ENSG00000128710"	"ENSG00000225527"	1.2950085301487e-05
"ENSG00000109846"	"ENSG00000160808"	1.29161477322984e-05
"ENSG00000137868"	"ENSG00000176716"	1.26392346930645e-05
"ENSG00000238113"	"ENSG00000151779"	1.25088865378532e-05
"ENSG00000225527"	"ENSG00000168298"	1.25043260301787e-05
"ENSG00000280727"	"ENSG00000164176"	1.24244425397699e-05
"ENSG00000148795"	"ENSG00000198739"	1.23751082776219e-05
"ENSG00000225527"	"ENSG00000237857"	1.22623200259756e-05
"ENSG00000128710"	"ENSG00000168298"	1.21751905542698e-05
"ENSG00000164099"	"ENSG00000249853"	1.21255702214352e-05
"ENSG00000106536"	"ENSG00000249853"	1.19350164373229e-05
"ENSG00000258949"	"ENSG00000172568"	1.19242277579568e-05
"ENSG00000150991"	"ENSG00000128710"	1.17574459306406e-05
"ENSG00000269867"	"ENSG00000235436"	1.14294052281116e-05
"ENSG00000164099"	"ENSG00000106536"	1.12630959968986e-05
"ENSG00000261888"	"ENSG00000223403"	1.11090467441894e-05
"ENSG00000274383"	"ENSG00000172568"	1.10732894766784e-05
"ENSG00000181085"	"ENSG00000254656"	1.10379713152036e-05
"ENSG00000274370"	"ENSG00000197099"	1.10260700455095e-05
"ENSG00000262543"	"ENSG00000105357"	1.09214613819398e-05
"ENSG00000148795"	"ENSG00000172568"	1.08594433690809e-05
"ENSG00000223403"	"ENSG00000198785"	1.06480964599606e-05
"ENSG00000177551"	"ENSG00000172568"	1.06131837715767e-05
"ENSG00000274383"	"ENSG00000269867"	1.05745434581299e-05
"ENSG00000181085"	"ENSG00000176716"	1.05740724873536e-05
"ENSG00000253347"	"ENSG00000269867"	9.97594439789869e-06
"ENSG00000182575"	"ENSG00000164309"	9.72933605792694e-06
"ENSG00000274383"	"ENSG00000174279"	9.50522161156698e-06
"ENSG00000237857"	"ENSG00000235436"	9.4764221927611e-06
"ENSG00000197099"	"ENSG00000237857"	9.46723357566799e-06
"ENSG00000137868"	"ENSG00000164099"	9.45082036481836e-06
"ENSG00000177551"	"ENSG00000150991"	9.18209870379771e-06
"ENSG00000148795"	"ENSG00000109846"	9.08596251393019e-06
"ENSG00000164099"	"ENSG00000148795"	9.05689019513452e-06
"ENSG00000148795"	"ENSG00000225527"	8.75568532916989e-06
"ENSG00000274383"	"ENSG00000164176"	8.7491055708928e-06
"ENSG00000150991"	"ENSG00000106536"	8.73452098288292e-06
"ENSG00000172568"	"ENSG00000164099"	8.6679924399062e-06
"ENSG00000269867"	"ENSG00000198739"	8.36941490465451e-06
"ENSG00000223403"	"ENSG00000106536"	8.36700805261228e-06
"ENSG00000150991"	"ENSG00000172568"	8.36032871472119e-06
"ENSG00000182575"	"ENSG00000262543"	8.19149581048499e-06
"ENSG00000254656"	"ENSG00000253347"	8.06404914917071e-06
"ENSG00000109846"	"ENSG00000223403"	7.96088502107949e-06
"ENSG00000280727"	"ENSG00000253347"	7.90497890045892e-06
"ENSG00000198739"	"ENSG00000105357"	7.69307112311443e-06
"ENSG00000174279"	"ENSG00000164309"	7.66354310563651e-06
"ENSG00000139292"	"ENSG00000150991"	7.57483978847479e-06
"ENSG00000164099"	"ENSG00000275993"	7.55657108185114e-06
"ENSG00000269867"	"ENSG00000254656"	7.47849866081386e-06
"ENSG00000275993"	"ENSG00000181085"	7.40632854413725e-06
